municipio,ano,tipo_crime,casos_total,populacao,taxa_por_100mil_hab
CANDIOTA,2017,Feminicídio Tentado,0,9406.0,0.0
CANELA,2013,Feminicídio Tentado,0,41682.0,0.0
CANELA,2014,Feminicídio Tentado,2,42057.0,4.755450935634971
CANELA,2015,Feminicídio Tentado,0,42411.0,0.0
CANELA,2016,Feminicídio Tentado,0,42746.0,0.0
CANELA,2017,Feminicídio Tentado,1,43062.0,2.3222330593098324
CANGUCU,2013,Feminicídio Tentado,2,55462.0,3.606072626302693
CANGUCU,2014,Feminicídio Tentado,0,55637.0,0.0
CANGUCU,2015,Feminicídio Tentado,0,55801.0,0.0
CANGUCU,2016,Feminicídio Tentado,1,55956.0,1.78711845021088
CANGUCU,2017,Feminicídio Tentado,0,56103.0,0.0
CANOAS,2013,Feminicídio Tentado,8,338531.0,2.3631513805234974
CANOAS,2014,Feminicídio Tentado,10,339979.0,2.9413581427088142
CANOAS,2015,Feminicídio Tentado,13,341343.0,3.808485892489373
CANOAS,2016,Feminicídio Tentado,13,342634.0,3.7941360168576383
CANOAS,2017,Feminicídio Tentado,7,343853.0,2.0357536505425284
CANUDOS DO VALE,2013,Feminicídio Tentado,0,1841.0,0.0
CANUDOS DO VALE,2014,Feminicídio Tentado,0,1834.0,0.0
CANUDOS DO VALE,2015,Feminicídio Tentado,0,1828.0,0.0
CANUDOS DO VALE,2016,Feminicídio Tentado,0,1823.0,0.0
CANUDOS DO VALE,2017,Feminicídio Tentado,1,1817.0,55.0357732526142
CAPAO BONITO DO SUL,2013,Feminicídio Tentado,0,1783.0,0.0
CAPAO BONITO DO SUL,2014,Feminicídio Tentado,0,1776.0,0.0
CAPAO BONITO DO SUL,2015,Feminicídio Tentado,0,1770.0,0.0
CAPAO BONITO DO SUL,2016,Feminicídio Tentado,0,1764.0,0.0
CAPAO BONITO DO SUL,2017,Feminicídio Tentado,0,1758.0,0.0
CAPAO DA CANOA,2013,Feminicídio Tentado,0,45744.0,0.0
CAPAO DA CANOA,2014,Feminicídio Tentado,2,46467.0,4.304129812555146
CAPAO DA CANOA,2015,Feminicídio Tentado,1,47148.0,2.120980741494867
CAPAO DA CANOA,2016,Feminicídio Tentado,0,47792.0,0.0
CAPAO DA CANOA,2017,Feminicídio Tentado,2,48401.0,4.132146030040701
CAPAO DO CIPO,2013,Feminicídio Tentado,0,3318.0,0.0
CAPAO DO CIPO,2014,Feminicídio Tentado,0,3354.0,0.0
CAPAO DO CIPO,2015,Feminicídio Tentado,0,3387.0,0.0
CAPAO DO CIPO,2016,Feminicídio Tentado,0,3419.0,0.0
CAPAO DO CIPO,2017,Feminicídio Tentado,0,3449.0,0.0
CAPAO DO LEAO,2013,Feminicídio Tentado,0,25256.0,0.0
CAPAO DO LEAO,2014,Feminicídio Tentado,1,25321.0,3.9492911022471455
CAPAO DO LEAO,2015,Feminicídio Tentado,0,25382.0,0.0
CAPAO DO LEAO,2016,Feminicídio Tentado,1,25441.0,3.9306631028654535
CAPAO DO LEAO,2017,Feminicídio Tentado,1,25495.0,3.922337713277113
CAPELA DE SANTANA,2013,Feminicídio Tentado,0,12323.0,0.0
CAPELA DE SANTANA,2014,Feminicídio Tentado,0,11198.0,0.0
CAPELA DE SANTANA,2015,Feminicídio Tentado,1,11289.0,8.858180529719196
CAPELA DE SANTANA,2016,Feminicídio Tentado,0,11375.0,0.0
CAPELA DE SANTANA,2017,Feminicídio Tentado,2,11455.0,17.459624618070713
CAPITAO,2013,Feminicídio Tentado,0,2741.0,0.0
CAPITAO,2014,Feminicídio Tentado,0,2749.0,0.0
CAPITAO,2015,Feminicídio Tentado,0,2756.0,0.0
CAPITAO,2016,Feminicídio Tentado,0,2763.0,0.0
CAPITAO,2017,Feminicídio Tentado,0,2769.0,0.0
CAPIVARI DO SUL,2013,Feminicídio Tentado,0,4177.0,0.0
CAPIVARI DO SUL,2014,Feminicídio Tentado,0,4227.0,0.0
CAPIVARI DO SUL,2015,Feminicídio Tentado,0,4275.0,0.0
CAPIVARI DO SUL,2016,Feminicídio Tentado,0,4320.0,0.0
CAPIVARI DO SUL,2017,Feminicídio Tentado,0,4362.0,0.0
CARAA,2013,Feminicídio Tentado,0,7742.0,0.0
CARAA,2014,Feminicídio Tentado,0,7804.0,0.0
CARAA,2015,Feminicídio Tentado,0,7863.0,0.0
CARAA,2016,Feminicídio Tentado,0,7918.0,0.0
CARAA,2017,Feminicídio Tentado,0,7971.0,0.0
CARAZINHO,2013,Feminicídio Tentado,0,61702.0,0.0
CARAZINHO,2014,Feminicídio Tentado,3,61875.0,4.848484848484849
CARAZINHO,2015,Feminicídio Tentado,1,62039.0,1.6118892954431892
CARAZINHO,2016,Feminicídio Tentado,2,62193.0,3.2157959899024005
CARAZINHO,2017,Feminicídio Tentado,1,62339.0,1.60413224466225
CARLOS BARBOSA,2013,Feminicídio Tentado,1,26976.0,3.70699881376038
CARLOS BARBOSA,2014,Feminicídio Tentado,0,27279.0,0.0
CARLOS BARBOSA,2015,Feminicídio Tentado,0,27565.0,0.0
CARLOS BARBOSA,2016,Feminicídio Tentado,0,27835.0,0.0
CARLOS BARBOSA,2017,Feminicídio Tentado,0,28091.0,0.0
CARLOS GOMES,2013,Feminicídio Tentado,0,1604.0,0.0
CARLOS GOMES,2014,Feminicídio Tentado,0,1588.0,0.0
CARLOS GOMES,2015,Feminicídio Tentado,0,1574.0,0.0
CARLOS GOMES,2016,Feminicídio Tentado,0,1560.0,0.0
CARLOS GOMES,2017,Feminicídio Tentado,0,1547.0,0.0
CASCA,2013,Feminicídio Tentado,0,8993.0,0.0
CASCA,2014,Feminicídio Tentado,0,9016.0,0.0
CASCA,2015,Feminicídio Tentado,0,9038.0,0.0
CASCA,2016,Feminicídio Tentado,0,9059.0,0.0
CASCA,2017,Feminicídio Tentado,0,9079.0,0.0
CASEIROS,2013,Feminicídio Tentado,0,3139.0,0.0
CASEIROS,2014,Feminicídio Tentado,0,3152.0,0.0
CASEIROS,2015,Feminicídio Tentado,0,3163.0,0.0
CASEIROS,2016,Feminicídio Tentado,0,3174.0,0.0
CASEIROS,2017,Feminicídio Tentado,0,3185.0,0.0
CATUIPE,2013,Feminicídio Tentado,0,9477.0,0.0
CATUIPE,2014,Feminicídio Tentado,0,9438.0,0.0
CATUIPE,2015,Feminicídio Tentado,0,9402.0,0.0
CATUIPE,2016,Feminicídio Tentado,1,9367.0,10.675776662752217
CATUIPE,2017,Feminicídio Tentado,0,9335.0,0.0
CAXIAS DO SUL,2013,Feminicídio Tentado,10,465304.0,2.1491326100785724
CAXIAS DO SUL,2014,Feminicídio Tentado,9,470223.0,1.9139854919899704
CAXIAS DO SUL,2015,Feminicídio Tentado,4,474853.0,0.8423659532529014
CAXIAS DO SUL,2016,Feminicídio Tentado,8,479236.0,1.669323673513676
CAXIAS DO SUL,2017,Feminicídio Tentado,11,483377.0,2.275656475173622
CENTENARIO,2013,Feminicídio Tentado,0,3036.0,0.0
CENTENARIO,2014,Feminicídio Tentado,0,3031.0,0.0
CENTENARIO,2015,Feminicídio Tentado,0,3026.0,0.0
CENTENARIO,2016,Feminicídio Tentado,0,3021.0,0.0
CENTENARIO,2017,Feminicídio Tentado,0,3016.0,0.0
CERRITO,2013,Feminicídio Tentado,0,6523.0,0.0
CERRITO,2014,Feminicídio Tentado,0,6501.0,0.0
CERRITO,2015,Feminicídio Tentado,0,6481.0,0.0
CERRITO,2016,Feminicídio Tentado,0,6461.0,0.0
CERRITO,2017,Feminicídio Tentado,0,6443.0,0.0
CERRO BRANCO,2013,Feminicídio Tentado,0,4639.0,0.0
CERRO BRANCO,2014,Feminicídio Tentado,0,4654.0,0.0
CERRO BRANCO,2015,Feminicídio Tentado,0,4668.0,0.0
CERRO BRANCO,2016,Feminicídio Tentado,0,4681.0,0.0
CERRO BRANCO,2017,Feminicídio Tentado,0,4694.0,0.0
CERRO GRANDE,2013,Feminicídio Tentado,0,2465.0,0.0
CERRO GRANDE,2014,Feminicídio Tentado,0,2457.0,0.0
CERRO GRANDE,2015,Feminicídio Tentado,0,2450.0,0.0
CERRO GRANDE,2016,Feminicídio Tentado,0,2443.0,0.0
CERRO GRANDE,2017,Feminicídio Tentado,0,2437.0,0.0
CERRO GRANDE DO SUL,2013,Feminicídio Tentado,0,11012.0,0.0
CERRO GRANDE DO SUL,2014,Feminicídio Tentado,0,11141.0,0.0
CERRO GRANDE DO SUL,2015,Feminicídio Tentado,0,11263.0,0.0
CERRO GRANDE DO SUL,2016,Feminicídio Tentado,0,11377.0,0.0
CERRO GRANDE DO SUL,2017,Feminicídio Tentado,0,11486.0,0.0
CERRO LARGO,2013,Feminicídio Tentado,0,13872.0,0.0
CERRO LARGO,2014,Feminicídio Tentado,0,13926.0,0.0
CERRO LARGO,2015,Feminicídio Tentado,0,13976.0,0.0
CERRO LARGO,2016,Feminicídio Tentado,0,14024.0,0.0
CERRO LARGO,2017,Feminicídio Tentado,0,14069.0,0.0
CHAPADA,2013,Feminicídio Tentado,0,9631.0,0.0
CHAPADA,2014,Feminicídio Tentado,0,9622.0,0.0
CHAPADA,2015,Feminicídio Tentado,0,9613.0,0.0
CHAPADA,2016,Feminicídio Tentado,1,9605.0,10.41124414367517
CHAPADA,2017,Feminicídio Tentado,0,9597.0,0.0
CHARQUEADAS,2013,Feminicídio Tentado,0,37589.0,0.0
CHARQUEADAS,2014,Feminicídio Tentado,0,37946.0,0.0
CHARQUEADAS,2015,Feminicídio Tentado,3,38281.0,7.836785872887333
CHARQUEADAS,2016,Feminicídio Tentado,2,38599.0,5.181481385528122
CHARQUEADAS,2017,Feminicídio Tentado,0,38899.0,0.0
CHARRUA,2013,Feminicídio Tentado,0,3532.0,0.0
CHARRUA,2014,Feminicídio Tentado,0,3518.0,0.0
CHARRUA,2015,Feminicídio Tentado,0,3505.0,0.0
CHARRUA,2016,Feminicídio Tentado,0,3493.0,0.0
CHARRUA,2017,Feminicídio Tentado,0,3482.0,0.0
CHIAPETTA,2013,Feminicídio Tentado,0,4100.0,0.0
CHIAPETTA,2014,Feminicídio Tentado,0,4080.0,0.0
CHIAPETTA,2015,Feminicídio Tentado,0,4061.0,0.0
CHIAPETTA,2016,Feminicídio Tentado,0,4043.0,0.0
CHIAPETTA,2017,Feminicídio Tentado,0,4026.0,0.0
CHUI,2013,Feminicídio Tentado,0,6269.0,0.0
CHUI,2014,Feminicídio Tentado,1,6320.0,15.822784810126585
CHUI,2015,Feminicídio Tentado,0,6368.0,0.0
CHUI,2016,Feminicídio Tentado,0,6413.0,0.0
CHUI,2017,Feminicídio Tentado,0,6456.0,0.0
CHUVISCA,2013,Feminicídio Tentado,0,5201.0,0.0
CHUVISCA,2014,Feminicídio Tentado,0,5233.0,0.0
CHUVISCA,2015,Feminicídio Tentado,0,5264.0,0.0
CHUVISCA,2016,Feminicídio Tentado,0,5292.0,0.0
CHUVISCA,2017,Feminicídio Tentado,0,5319.0,0.0
CIDREIRA,2013,Feminicídio Tentado,1,13844.0,7.22334585379948
CIDREIRA,2014,Feminicídio Tentado,2,14079.0,14.20555437175936
CIDREIRA,2015,Feminicídio Tentado,1,14301.0,6.9925180057338645
CIDREIRA,2016,Feminicídio Tentado,1,14511.0,6.8913238233064575
CIDREIRA,2017,Feminicídio Tentado,1,14710.0,6.798096532970769
CIRIACO,2013,Feminicídio Tentado,0,5029.0,0.0
CIRIACO,2014,Feminicídio Tentado,0,5017.0,0.0
CIRIACO,2015,Feminicídio Tentado,0,5005.0,0.0
CIRIACO,2016,Feminicídio Tentado,0,4993.0,0.0
CIRIACO,2017,Feminicídio Tentado,0,4983.0,0.0
COLINAS,2013,Feminicídio Tentado,0,2497.0,0.0
COLINAS,2014,Feminicídio Tentado,1,2497.0,40.04805766920305
COLINAS,2015,Feminicídio Tentado,0,2498.0,0.0
COLINAS,2016,Feminicídio Tentado,0,2499.0,0.0
COLINAS,2017,Feminicídio Tentado,0,2499.0,0.0
COLORADO,2013,Feminicídio Tentado,0,3572.0,0.0
COLORADO,2014,Feminicídio Tentado,0,3546.0,0.0
COLORADO,2015,Feminicídio Tentado,0,3522.0,0.0
COLORADO,2016,Feminicídio Tentado,0,3499.0,0.0
COLORADO,2017,Feminicídio Tentado,0,3478.0,0.0
CONDOR,2013,Feminicídio Tentado,0,6791.0,0.0
CONDOR,2014,Feminicídio Tentado,0,6804.0,0.0
CONDOR,2015,Feminicídio Tentado,0,6815.0,0.0
CONDOR,2016,Feminicídio Tentado,0,6826.0,0.0
CONDOR,2017,Feminicídio Tentado,0,6836.0,0.0
CONSTANTINA,2013,Feminicídio Tentado,0,10077.0,0.0
CONSTANTINA,2014,Feminicídio Tentado,3,10086.0,29.744199881023203
CONSTANTINA,2015,Feminicídio Tentado,0,10094.0,0.0
CONSTANTINA,2016,Feminicídio Tentado,0,10101.0,0.0
CONSTANTINA,2017,Feminicídio Tentado,0,10109.0,0.0
COQUEIRO BAIXO,2013,Feminicídio Tentado,0,1567.0,0.0
COQUEIRO BAIXO,2014,Feminicídio Tentado,0,1564.0,0.0
COQUEIRO BAIXO,2015,Feminicídio Tentado,0,1562.0,0.0
COQUEIRO BAIXO,2016,Feminicídio Tentado,0,1560.0,0.0
COQUEIRO BAIXO,2017,Feminicídio Tentado,0,1559.0,0.0
COQUEIROS DO SUL,2013,Feminicídio Tentado,0,2497.0,0.0
COQUEIROS DO SUL,2014,Feminicídio Tentado,0,2486.0,0.0
COQUEIROS DO SUL,2015,Feminicídio Tentado,0,2476.0,0.0
COQUEIROS DO SUL,2016,Feminicídio Tentado,0,2467.0,0.0
COQUEIROS DO SUL,2017,Feminicídio Tentado,0,2458.0,0.0
CORONEL BARROS,2013,Feminicídio Tentado,0,2546.0,0.0
CORONEL BARROS,2014,Feminicídio Tentado,0,2549.0,0.0
CORONEL BARROS,2015,Feminicídio Tentado,0,2553.0,0.0
CORONEL BARROS,2016,Feminicídio Tentado,0,2556.0,0.0
CORONEL BARROS,2017,Feminicídio Tentado,0,2559.0,0.0
CORONEL BICACO,2013,Feminicídio Tentado,0,7885.0,0.0
CORONEL BICACO,2014,Feminicídio Tentado,0,7855.0,0.0
CORONEL BICACO,2015,Feminicídio Tentado,0,7827.0,0.0
CORONEL BICACO,2016,Feminicídio Tentado,0,7801.0,0.0
CORONEL BICACO,2017,Feminicídio Tentado,0,7776.0,0.0
CORONEL PILAR,2013,Feminicídio Tentado,0,1754.0,0.0
CORONEL PILAR,2014,Feminicídio Tentado,0,1747.0,0.0
CORONEL PILAR,2015,Feminicídio Tentado,0,1740.0,0.0
CORONEL PILAR,2016,Feminicídio Tentado,0,1734.0,0.0
CORONEL PILAR,2017,Feminicídio Tentado,0,1728.0,0.0
COTIPORA,2013,Feminicídio Tentado,0,4019.0,0.0
COTIPORA,2014,Feminicídio Tentado,1,4014.0,24.91280518186348
COTIPORA,2015,Feminicídio Tentado,0,4009.0,0.0
COTIPORA,2016,Feminicídio Tentado,0,4004.0,0.0
COTIPORA,2017,Feminicídio Tentado,1,4000.0,25.0
COXILHA,2013,Feminicídio Tentado,0,2895.0,0.0
COXILHA,2014,Feminicídio Tentado,0,2889.0,0.0
COXILHA,2015,Feminicídio Tentado,0,2885.0,0.0
COXILHA,2016,Feminicídio Tentado,0,2880.0,0.0
COXILHA,2017,Feminicídio Tentado,0,2876.0,0.0
CRISSIUMAL,2013,Feminicídio Tentado,0,14360.0,0.0
CRISSIUMAL,2014,Feminicídio Tentado,0,14315.0,0.0
CRISSIUMAL,2015,Feminicídio Tentado,1,14273.0,7.006235549639179
CRISSIUMAL,2016,Feminicídio Tentado,1,14233.0,7.025925665706457
CRISSIUMAL,2017,Feminicídio Tentado,0,14195.0,0.0
CRISTAL,2013,Feminicídio Tentado,0,7659.0,0.0
CRISTAL,2014,Feminicídio Tentado,0,7706.0,0.0
CRISTAL,2015,Feminicídio Tentado,0,7750.0,0.0
CRISTAL,2016,Feminicídio Tentado,0,7792.0,0.0
CRISTAL,2017,Feminicídio Tentado,0,7831.0,0.0
CRISTAL DO SUL,2013,Feminicídio Tentado,0,2915.0,0.0
CRISTAL DO SUL,2014,Feminicídio Tentado,0,2916.0,0.0
CRISTAL DO SUL,2015,Feminicídio Tentado,0,2917.0,0.0
CRISTAL DO SUL,2016,Feminicídio Tentado,0,2918.0,0.0
CRISTAL DO SUL,2017,Feminicídio Tentado,0,2918.0,0.0
CRUZ ALTA,2013,Feminicídio Tentado,1,64126.0,1.5594298724386364
CRUZ ALTA,2014,Feminicídio Tentado,1,63946.0,1.563819472680074
CRUZ ALTA,2015,Feminicídio Tentado,1,63776.0,1.5679879578524836
CRUZ ALTA,2016,Feminicídio Tentado,1,63615.0,1.5719562996148706
CRUZ ALTA,2017,Feminicídio Tentado,2,63463.0,3.151442572837716
CRUZALTENSE,2013,Feminicídio Tentado,0,2136.0,0.0
CRUZALTENSE,2014,Feminicídio Tentado,0,2115.0,0.0
CRUZALTENSE,2015,Feminicídio Tentado,0,2096.0,0.0
CRUZALTENSE,2016,Feminicídio Tentado,0,2077.0,0.0
CRUZALTENSE,2017,Feminicídio Tentado,0,2059.0,0.0
CRUZEIRO DO SUL,2013,Feminicídio Tentado,1,12876.0,7.766387076731904
CRUZEIRO DO SUL,2014,Feminicídio Tentado,0,12122.0,0.0
CRUZEIRO DO SUL,2015,Feminicídio Tentado,0,12169.0,0.0
CRUZEIRO DO SUL,2016,Feminicídio Tentado,1,12215.0,8.186655751125665
CRUZEIRO DO SUL,2017,Feminicídio Tentado,1,12258.0,8.157937673356177
DAVID CANABARRO,2013,Feminicídio Tentado,0,4834.0,0.0
DAVID CANABARRO,2014,Feminicídio Tentado,0,4837.0,0.0
DAVID CANABARRO,2015,Feminicídio Tentado,0,4840.0,0.0
DAVID CANABARRO,2016,Feminicídio Tentado,0,4842.0,0.0
DAVID CANABARRO,2017,Feminicídio Tentado,0,4844.0,0.0
DERRUBADAS,2013,Feminicídio Tentado,0,3199.0,0.0
DERRUBADAS,2014,Feminicídio Tentado,0,3173.0,0.0
DERRUBADAS,2015,Feminicídio Tentado,0,3148.0,0.0
DERRUBADAS,2016,Feminicídio Tentado,0,3125.0,0.0
DERRUBADAS,2017,Feminicídio Tentado,0,3102.0,0.0
DEZESSEIS DE NOVEMBRO,2013,Feminicídio Tentado,0,2853.0,0.0
DEZESSEIS DE NOVEMBRO,2014,Feminicídio Tentado,0,2823.0,0.0
DEZESSEIS DE NOVEMBRO,2015,Feminicídio Tentado,0,2795.0,0.0
DEZESSEIS DE NOVEMBRO,2016,Feminicídio Tentado,0,2769.0,0.0
DEZESSEIS DE NOVEMBRO,2017,Feminicídio Tentado,0,2744.0,0.0
DILERMANDO DE AGUIAR,2013,Feminicídio Tentado,0,3144.0,0.0
DILERMANDO DE AGUIAR,2014,Feminicídio Tentado,0,3140.0,0.0
DILERMANDO DE AGUIAR,2015,Feminicídio Tentado,0,3136.0,0.0
DILERMANDO DE AGUIAR,2016,Feminicídio Tentado,0,3133.0,0.0
DILERMANDO DE AGUIAR,2017,Feminicídio Tentado,0,3130.0,0.0
DOIS IRMAOS,2013,Feminicídio Tentado,0,29528.0,0.0
DOIS IRMAOS,2014,Feminicídio Tentado,0,29862.0,0.0
DOIS IRMAOS,2015,Feminicídio Tentado,0,30175.0,0.0
DOIS IRMAOS,2016,Feminicídio Tentado,0,30472.0,0.0
DOIS IRMAOS,2017,Feminicídio Tentado,3,30753.0,9.7551458394303
DOIS IRMAOS DAS MISSOES,2013,Feminicídio Tentado,0,2192.0,0.0
DOIS IRMAOS DAS MISSOES,2014,Feminicídio Tentado,0,2183.0,0.0
DOIS IRMAOS DAS MISSOES,2015,Feminicídio Tentado,0,2174.0,0.0
DOIS IRMAOS DAS MISSOES,2016,Feminicídio Tentado,0,2166.0,0.0
DOIS IRMAOS DAS MISSOES,2017,Feminicídio Tentado,0,2158.0,0.0
DOIS LAJEADOS,2013,Feminicídio Tentado,0,3403.0,0.0
DOIS LAJEADOS,2014,Feminicídio Tentado,0,3410.0,0.0
DOIS LAJEADOS,2015,Feminicídio Tentado,1,3417.0,29.2654375182909
DOIS LAJEADOS,2016,Feminicídio Tentado,0,3424.0,0.0
DOIS LAJEADOS,2017,Feminicídio Tentado,0,3430.0,0.0
DOM FELICIANO,2013,Feminicídio Tentado,0,15038.0,0.0
DOM FELICIANO,2014,Feminicídio Tentado,0,15103.0,0.0
DOM FELICIANO,2015,Feminicídio Tentado,0,15165.0,0.0
DOM FELICIANO,2016,Feminicídio Tentado,0,15224.0,0.0
DOM FELICIANO,2017,Feminicídio Tentado,0,15279.0,0.0
DOM PEDRITO,2013,Feminicídio Tentado,0,39957.0,0.0
DOM PEDRITO,2014,Feminicídio Tentado,1,39920.0,2.50501002004008
DOM PEDRITO,2015,Feminicídio Tentado,1,39886.0,2.5071453642882213
DOM PEDRITO,2016,Feminicídio Tentado,1,39853.0,2.5092213886031165
DOM PEDRITO,2017,Feminicídio Tentado,1,39822.0,2.511174727537542
DOM PEDRO DE ALCANTARA,2013,Feminicídio Tentado,0,2623.0,0.0
DOM PEDRO DE ALCANTARA,2014,Feminicídio Tentado,0,2621.0,0.0
DOM PEDRO DE ALCANTARA,2015,Feminicídio Tentado,0,2619.0,0.0
DOM PEDRO DE ALCANTARA,2016,Feminicídio Tentado,0,2618.0,0.0
DOM PEDRO DE ALCANTARA,2017,Feminicídio Tentado,0,2617.0,0.0
DONA FRANCISCA,2013,Feminicídio Tentado,0,3421.0,0.0
DONA FRANCISCA,2014,Feminicídio Tentado,0,3397.0,0.0
DONA FRANCISCA,2015,Feminicídio Tentado,0,3374.0,0.0
DONA FRANCISCA,2016,Feminicídio Tentado,0,3352.0,0.0
DONA FRANCISCA,2017,Feminicídio Tentado,0,3331.0,0.0
DR MAURICIO CARDOSO,2013,Feminicídio Tentado,0,5301.0,0.0
DR MAURICIO CARDOSO,2014,Feminicídio Tentado,0,5249.0,0.0
DR MAURICIO CARDOSO,2015,Feminicídio Tentado,0,5200.0,0.0
DR MAURICIO CARDOSO,2016,Feminicídio Tentado,0,5154.0,0.0
DR MAURICIO CARDOSO,2017,Feminicídio Tentado,0,5110.0,0.0
DOUTOR RICARDO,2013,Feminicídio Tentado,0,2082.0,0.0
DOUTOR RICARDO,2014,Feminicídio Tentado,0,2079.0,0.0
DOUTOR RICARDO,2015,Feminicídio Tentado,0,2076.0,0.0
DOUTOR RICARDO,2016,Feminicídio Tentado,0,2074.0,0.0
DOUTOR RICARDO,2017,Feminicídio Tentado,0,2071.0,0.0
ELDORADO DO SUL,2013,Feminicídio Tentado,0,36911.0,0.0
ELDORADO DO SUL,2014,Feminicídio Tentado,2,37366.0,5.352459455119628
ELDORADO DO SUL,2015,Feminicídio Tentado,0,37794.0,0.0
ELDORADO DO SUL,2016,Feminicídio Tentado,2,38199.0,5.235739155475274
ELDORADO DO SUL,2017,Feminicídio Tentado,1,38581.0,2.5919494051476115
ENCANTADO,2013,Feminicídio Tentado,0,21609.0,0.0
ENCANTADO,2014,Feminicídio Tentado,1,21750.0,4.597701149425287
ENCANTADO,2015,Feminicídio Tentado,2,21883.0,9.139514691769866
ENCANTADO,2016,Feminicídio Tentado,0,22009.0,0.0
ENCANTADO,2017,Feminicídio Tentado,0,22128.0,0.0
ENCRUZILHADA DO SUL,2013,Feminicídio Tentado,1,25563.0,3.911903923639636
ENCRUZILHADA DO SUL,2014,Feminicídio Tentado,1,25647.0,3.899091511677779
ENCRUZILHADA DO SUL,2015,Feminicídio Tentado,1,25726.0,3.887118090647594
ENCRUZILHADA DO SUL,2016,Feminicídio Tentado,0,25801.0,0.0
ENCRUZILHADA DO SUL,2017,Feminicídio Tentado,0,25872.0,0.0
ENGENHO VELHO,2013,Feminicídio Tentado,0,1462.0,0.0
ENGENHO VELHO,2014,Feminicídio Tentado,0,1428.0,0.0
ENGENHO VELHO,2015,Feminicídio Tentado,0,1397.0,0.0
ENGENHO VELHO,2016,Feminicídio Tentado,0,1367.0,0.0
ENGENHO VELHO,2017,Feminicídio Tentado,0,1340.0,0.0
ENTRE RIOS DO SUL,2013,Feminicídio Tentado,1,3108.0,32.17503217503217
ENTRE RIOS DO SUL,2014,Feminicídio Tentado,0,3088.0,0.0
ENTRE RIOS DO SUL,2015,Feminicídio Tentado,0,3069.0,0.0
ENTRE RIOS DO SUL,2016,Feminicídio Tentado,0,3052.0,0.0
ENTRE RIOS DO SUL,2017,Feminicídio Tentado,0,3035.0,0.0
ENTRE IJUIS,2013,Feminicídio Tentado,0,9101.0,0.0
ENTRE IJUIS,2014,Feminicídio Tentado,0,9068.0,0.0
ENTRE IJUIS,2015,Feminicídio Tentado,0,9037.0,0.0
ENTRE IJUIS,2016,Feminicídio Tentado,0,9008.0,0.0
ENTRE IJUIS,2017,Feminicídio Tentado,0,8981.0,0.0
EREBANGO,2013,Feminicídio Tentado,0,3063.0,0.0
EREBANGO,2014,Feminicídio Tentado,0,3064.0,0.0
EREBANGO,2015,Feminicídio Tentado,0,3064.0,0.0
EREBANGO,2016,Feminicídio Tentado,0,3065.0,0.0
EREBANGO,2017,Feminicídio Tentado,0,3066.0,0.0
ERECHIM,2013,Feminicídio Tentado,1,101122.0,0.9889044916042008
ERECHIM,2014,Feminicídio Tentado,2,101752.0,1.9655633304505071
ERECHIM,2015,Feminicídio Tentado,0,102345.0,0.0
ERECHIM,2016,Feminicídio Tentado,1,102906.0,0.9717606359201604
ERECHIM,2017,Feminicídio Tentado,2,103437.0,1.933544089639104
ERNESTINA,2013,Feminicídio Tentado,0,3198.0,0.0
ERNESTINA,2014,Feminicídio Tentado,0,3202.0,0.0
ERNESTINA,2015,Feminicídio Tentado,0,3207.0,0.0
ERNESTINA,2016,Feminicídio Tentado,0,3211.0,0.0
ERNESTINA,2017,Feminicídio Tentado,0,3215.0,0.0
ERVAL GRANDE,2013,Feminicídio Tentado,0,5248.0,0.0
ERVAL GRANDE,2014,Feminicídio Tentado,0,5227.0,0.0
ERVAL GRANDE,2015,Feminicídio Tentado,0,5207.0,0.0
ERVAL GRANDE,2016,Feminicídio Tentado,0,5188.0,0.0
ERVAL GRANDE,2017,Feminicídio Tentado,0,5170.0,0.0
ERVAL SECO,2013,Feminicídio Tentado,0,7899.0,0.0
ERVAL SECO,2014,Feminicídio Tentado,0,7834.0,0.0
ERVAL SECO,2015,Feminicídio Tentado,0,7773.0,0.0
ERVAL SECO,2016,Feminicídio Tentado,0,7715.0,0.0
ERVAL SECO,2017,Feminicídio Tentado,0,7660.0,0.0
ESMERALDA,2013,Feminicídio Tentado,0,3287.0,0.0
ESMERALDA,2014,Feminicídio Tentado,0,3294.0,0.0
ESMERALDA,2015,Feminicídio Tentado,0,3301.0,0.0
ESMERALDA,2016,Feminicídio Tentado,0,3307.0,0.0
ESMERALDA,2017,Feminicídio Tentado,0,3313.0,0.0
ESPERANCA DO SUL,2013,Feminicídio Tentado,0,3291.0,0.0
ESPERANCA DO SUL,2014,Feminicídio Tentado,1,3268.0,30.59975520195838
ESPERANCA DO SUL,2015,Feminicídio Tentado,0,3245.0,0.0
ESPERANCA DO SUL,2016,Feminicídio Tentado,0,3224.0,0.0
ESPERANCA DO SUL,2017,Feminicídio Tentado,0,3204.0,0.0
ESPUMOSO,2013,Feminicídio Tentado,0,15770.0,0.0
ESPUMOSO,2014,Feminicídio Tentado,0,15790.0,0.0
ESPUMOSO,2015,Feminicídio Tentado,0,15809.0,0.0
ESPUMOSO,2016,Feminicídio Tentado,1,15826.0,6.318716036901302
ESPUMOSO,2017,Feminicídio Tentado,0,15843.0,0.0
ESTACAO,2013,Feminicídio Tentado,0,6178.0,0.0
ESTACAO,2014,Feminicídio Tentado,0,6173.0,0.0
ESTACAO,2015,Feminicídio Tentado,0,6169.0,0.0
